date,user,comment
36:28,Solo Solo,ልሙጥ ራስ ተሳዳቢዎች፣ አብቹን እንደ እቁራሪት በመጮህ ምታቆሙት ይመስላችኋል አይደል፣ ኮሚክ ጨለሎች $🤣 $🤣 $🤣 $🤣 $🤣
36:36,Muna Muna,ፈኖ፣🇨🇬🇨🇬🇨🇬🇨🇬🇨🇬🇨🇬🇨🇬🇨🇬
36:39,VIVA ETHIO,አቢቹ የኢትዮጵያ የቁርጥ ቀን ልጅ 🇪🇹 $💪
36:42,Gizachew Asefa,"Itti cabsi,hin sodaatiin Ittala abbaa Gadaa"
36:42,African report 2050,diversity is good thing
36:43,TESYE Masebo,$hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving $hand-pink-waving
36:45,Hanna Tamrat,ኢትዬዽያ   ትቀጥላለች   🇪🇹🇪🇹🇪🇹 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏 $👏
36:48,Ethiopian,ሸኔ ራሱ አብይ ነው፡፡
36:51,Jabesa Adula,ciraaq!
36:53,Ermias,ደለፎኞ
36:59,MICRO-WORKERS ETHIOPIA,ስለ ኦነግ ሸኔ ሚጠይቅ አንድ ሰው ይጥፋ
37:01,MICRO-WORKERS ETHIOPIA,ስለ ኦነግ ሸኔ ሚጠይቅ አንድ ሰው ይጥፋ
37:02,MICRO-WORKERS ETHIOPIA,ስለ ኦነግ ሸኔ ሚጠይቅ አንድ ሰው ይጥፋ
37:04,MICRO-WORKERS ETHIOPIA,ስለ ኦነግ ሸኔ ሚጠይቅ አንድ ሰው ይጥፋ
37:05,MICRO-WORKERS ETHIOPIA,ስለ ኦነግ ሸኔ ሚጠይቅ አንድ ሰው ይጥፋ
37:15,MICRO-WORKERS ETHIOPIA,ስለ ኦነግ ሸኔ ሚጠይቅ አንድ ሰው ይጥፋ
37:28,African report 2050,what is she say family
37:29,Muna Muna,አስምነወ፣ጽጌ፣ዴርሰ፣አዝመራህ፣አጨዴወ፣ከመርወ፣ያፈኖ፣ልጅህ🇨🇬🇨🇬 $☝ $☝ $☝ $☝ $☝ $☝
37:35,Hanna Tamrat,አብቹ   $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹 $🌹
37:37,Zinabu Getahun,$👍 $👍 $👍 $👍 $👍 $👍 🇪🇹🇪🇹
37:38,Feyisa Nigussie,Maliif Enkuu
37:40,yercawq,የኦሮሚኛ ቋንቋ በፍጥነት የፌዴራል ቋንቋ ይሁን
37:40,Ermias,ደለፈኞ
37:48,Center of education,i feel sorry
37:51,Jabesa Adula,E/r liferdachihu qirb new!
37:51,Center of education,i feel sorry
37:54,Center of education,i feel sorry
37:54,Great king Mercy,uummatni mooti isaa hin k a
37:57,Center of education,i feel sorry
1707199956723325,N/A,placeholder content
37:59,Messele Abrha,a parilama without tigraian and amahara representative
38:00,Tekea Ejeta,አንዳንዶች ፖለቲከኞች እና የፓርቲ መሪዎች ንግግሮቻቸው ኢትዮጵያዎ ውስጣቸው ግብጻዊ ነው። አቢቹ ግን ንጹህ የለውጥ እና የፍቅር ሰው ነው። እንጠቀምበት
38:01,Center of education,i feel sorry
38:04,Center of education,i feel sorry
38:07,Center of education,i feel sorry
38:13,Ephrem Tesfaye,ለምን በየመንገዱ ሳታላይት ካሜራ አይገጠምም ሰው ለምን ይገደላል ብላቹ ጠይቁ በተረፈ አብይ እንወድሀለን ብላቹት ንገሩት
38:15,Feyisa Nigussie,Salaalee koottuu mee Enkuu
38:18,Tekea Ejeta,ጠላቶቻችን ሆይ መሪያችን እንዲጠላ ለማድረግ ምንም መንገድ ቢኬድ አይሳካም። ምክንያቱም የሚሰራቸው ሥራዎች የሚያስመኑት ናቸው፣ የሚገጥሙትም ፈተናዎች የተኞቹም ከሱ በላይ አይደሉም፣ መሪያችንም ከፈተናዎች በላይ ናቸው።
38:20,Ermias,ደለፈኖ
38:24,African report 2050,ETHIOPIA
38:26,አብቹ,አብቹ የኢትዮጵያ ታላቁ መሪ ነው
38:30,Jabesa Adula,Finfine ina Wallaga hulet hager new!
38:34,Yonas Wubalem,"yet,enhedelachuh"
38:37,muha.. Amen,እረጅም እድሜ ለመሪያችን
38:39,Kefale Gerbi,Biyyi tokko guddachuuf tekinoloojii fayyadamuun murteessadha kun jabaatee itti fufuu qaba
38:39,Muna Muna,ፈኖ🇨🇬🇨🇬🇨🇬🇨🇬🇨🇬
38:41,Haylie Assefa,yechemlakoch sibseba
38:49,Ermias,ደለፈኖ
39:01,ለሰላም እንትጋ,እባካችሁ   እናንተ   ሰዎች   ሰው   ሁኑ   መሪያችንን   በጥያቄ   ስታደርቁት   ውላችሁ   የተሰጠውን   መልስ   ሳታዳምጡ   የተሰጣችሁን   መመሪያ   በስራ   ላይ   ለማዋል   ለራሳችሁ   ቃል   ሳትገቡ   አንድ   ስራ   ሳትሰሩ   ለሌላ   ጥያቄ   ተዘጋጅታችሁ   ትመጣላችሁ   እባካችሁ   ኢትዮጵያን   ከጠላቶቿ   ለመታደግ   ከዚህ
39:02,ድሮና ዘንድሮ,አይ ኦሮሞ አለ አብቹ የፌደራል ቋንቋ ይሁን ሲያምራችሁ ይቅር
39:06,Hanna Tamrat,የሚሳደብ   ወለፈንዲ   ነዉ   $😂 $😂 $😂 $😂 $😂 $😂 $😂 $😂 $😂 $😂 $😂 $😂
39:08,African report 2050,$hand-pink-waving $hand-pink-waving $hand-pink-waving  LIKE
39:09,ለሰላም እንትጋ,ከጀግናው   መሪያችሁ   ጋር   አብራችሁ   ስሩ
39:17,Ermias,መደነዉየሚጠየቁቱ
39:19,Kefale Gerbi,አብቹ የበጎ ፈቃደኝነት አገልግሎት ተግባር እንዲጠናከርና መሠረት እንዲይዝና በጎፈቃደኞች እንዲበረክቱ ምሳሌ ሆና ያሳየ ደካሞችና አዛዉንቶችን መጠጊያ የሆናቸዉ መሪ ነዉ።
39:28,Feyisa Nigussie,Fiichee iddoo kamii achii jira amma dhufa barii
39:33,yercawq,አብይ አህመድ ጀግና መሪ
39:38,አብይ ይምራ,አብቹ   ጥበብ   የሰለሞን   የሚመስል ትዕግሥት   የኢዮብ   የሚመስል አገዛዝ   የዳዊት   የሚመስል ይህ   የኢትዮጵያ   መሪ   ሎረት   ጠሚ   አብይ   አህመድ   አሊ   ነው !! ኢትዮጵያ   ለፈጣሪ   እልል   በይ $💚 $💛 $❤
39:39,Muna Muna,ነወጥ፣ነወ፣ለወጥጥ፣አች፣አሮጊት $😂 $😂 $😂
39:40,efrem alemu,woyzendro sewna zinjero meleyet akaten eko gobez
39:40,MHM ETHIOPIA,የአብያችን ስራ ፍንትው ብሎ እንደ መስተዋት ይታያል ።
39:45,Solomon Tessema,Astewaye zem yebele
39:48,dawit beiene,በአንድነት በሰላም መነጋገር ነው ኢትዮጵያን ወደፌት ማስኬድ ይቻላል ኢትዮጵያ ለዘላለምም ትኖራለች $💚 $💛 $❤ $💚 $💛 $❤ $💚 $💛 $❤ $👍
39:56,naflemfikre,በመለስ ጊዜ ስልክ ላውራ አላውራ እያል ሽ ጊዜ ወደ ኋላ እያየክ ስታወራ እንዳልነበርክ ዛሬ በቀጥታ ተሳደብ
39:59,Solo Solo,"Long live Dr Abiy Ahmed, one of a kind, visionary leader of Ethiopia 🇪🇹 $✌"
40:02,Yared Bekele,ሠዉ ተስፋ ቆረጠ ማለት ነዉ አየተከታተለ ያለዉ አራት ሺ የማይሞላ ህዝብ ነዉ። ደግነቱ ከነዚህ ዉስጥ አንዳንድ የክልል ተወካዮች ናቸዉ
40:04,Ermias,በጣነዉየሚ
40:06,አስሚድ ለቤዘ አልሀምዱሊለሂ,ወላፈንዲ ፈኖ
40:18,"የ60, የ70 እና የ80 ሙዚቃዎች",kolete
40:18,Feyisa Nigussie,Ati arbaa malee malii beekata sammuu kee
40:19,Kefale Gerbi,ዶ/ር አብይ የምስራቅ አፍሪካ ቀጠና በኢኮኖሚና ሰላምን በመመለስ ተጠናክሮ እንዲቀጥል የታገለ ሰላማዊ መሪ ነዉ።
40:29,Kefale Gerbi,"Dr. Abiyyii akka addunyaatti badhaasa nagaa addunyaa, kan misoomaa, kan gaggeessummaa fi biroo hedduu badhaafamanii jiru."
40:38,Ethiopian Current Network News,"Mr.PM, our country Ethiopia is is in a critical crossroad. War, ethnic conflicts, and economic problems are destabilizing the country. why don't you go to the people and listen to their grievance?"
40:41,African report 2050,ABIY AHMED  $🦁
40:51,Demissieb@lovewin,ኤጭ
40:52,Didesa Woreda Prosperity Party Office,በጠ/ሚ አቢይ እና ካቢኔያቸው ጥረት ኢትዮጵያ የባህር በር ሊታገኝ ተቃርቧል። ኢትዮጵያ የጂቡቲ ወደብ ላይ ጥገኛ ሆና መቀጠል ስለሌላባት ከሶማሌላንድ የገባችው ስምምነት ቶሎ ተግባራዊ መሆን አለበት።
40:53,Yared Bekele,ላይቭ ቻት ጠፋ
40:57,African report 2050,ABIY AHMED $🦁
41:03,Ermias,ከተጠያቃነተአትመለጡመ
41:07,elias hade,ጠቅላይ ሚስተራችን ይህን የሒሳብ ተወካዮች ምክር ቤት አንደ አዲስ ብቀየሩ ደስ ይለኛል
41:08,Dega Ochollo,አብቹ ዛሬም የኔ መር ሁለም ደጋፍህ ነኝ እግዚአብሔር ካንተ ጋር ነውና በረታ!!!
41:11,Haymanot Bekalu,አንተ እንዳሰብካት ባንተ እየተመራ ኢትዬጵያ በልፅጋ ያሰብከው ቦታ እንድትደርስ በጋራ እንሰራለን እናግዥሀለን !!
41:11,አብይ ይምራ,“ ያልተሰራ   አዕምሮ   የተሰራ   ከተማ   ያፈርሳል።   የተሰራ   አዕምሮ   ደግሞ   የፈረሰ   ከተማ   ይሰራል። ” Benjamin Franklin .  ባልተሰራ   አእምሮ   ያፈረሷትንና   በር   ያሳጧትን   ሀገራችንን   የተሰራ   አእምሮ   ያለው   መሪ   መጥቶ   አገሬን   አፀናት   ስብራቷን   ጠገነ $🙏🏽   ክብር   ለአብቹ $💚 $💛 $❤
41:16,Feyisa Nigussie,si kaa Enkuu
41:18,yercawq,የአማራ ልጆች ለምን ሌላ ቋንቋ ስሰሙ ትደነግጣላችሁ
41:21,Jabesa Adula,Andis inkun mihur yemimesil yelam! Yeferesoch sibseba!
41:31,Gezahegn Desalegn,Kan harkaa qaban gaafa nama harkaa bu'e namaaf gala!
41:32,naflemfikre,ዐቢይ በግድም ቢሆን ገና ይገዛናል
41:34,mohammed zeynu,microየተባልከው ሆነግፊትነክ
41:40,wogayehu belachew,well come
41:48,Solo Solo,"Long live Dr Abiy Ahmed, one of a kind visionary leader of Ethiopia 🇪🇹 $✌"
41:54,አብይ ይምራ,“ ያልተሰራ   አዕምሮ   የተሰራ   ከተማ   ያፈርሳል።   የተሰራ   አዕምሮ   ደግሞ   የፈረሰ   ከተማ   ይሰራል። ” Benjamin Franklin .  ባልተሰራ   አእምሮ   ያፈረሷትንና   በር   ያሳጧትን   ሀገራችንን   የተሰራ   አእምሮ   ያለው   መሪ   መጥቶ   አገሬን   አፀናት   ስብራቷን   ጠገነ $🙏🏽   ክብር   ለአብቹ $💚 $💛 $❤
41:56,African report 2050,WE MUST STAND WITH PM ABIY  $💚 $💛 $❤
41:58,ድሮና ዘንድሮ,ማዳበሪ ተሰጠ አለች ኦሮሞ እኮ በህይወት የለም
42:04,Ermiyas Dengiso,መቀለ ካተማ ላሕ መከለክያ ሠራዊት ታሢሮ ያሉት ኣሉ ያሌ ፊርድ ግራንድ ዉስጽ ስሌ ኢነዝ ሠራዊት ነገር መንግስት ፊትህ መስጤት ሚን ኣዳገቴሁ ሚን ዝሚ ኣስባሌሁ ሚስክን ዳሀ ልጅ ሌሀገሩ ብሎ ዎቶ ስቃህና እንግልት ላህ የኔቤሩትን በፊትህ ጥማት እየማጤኑ ፊትህ ጠፊቶ ችግር ዉስጥ ይገኛሉ ይቀጥላል፡፡፡፡፡፡
42:04,Gezahegn Desalegn,"Nuti beekaa fi Gaggeessaa keenya cimsuu,deeggaruu fi eeguun kan abbaa ti!"
42:07,Ermias,ከተጠያቂነተአተመለጡመ
42:09,Kefale Gerbi,"Dr. Abiyyii akka addunyaatti badhaasa nagaa addunyaa, kan misoomaa, kan gaggeessummaa fi biroo hedduu badhaafamanii jiru."
42:15,Konjit Geremew,ጠቅላያችን   እግዛብኤረ   አህንም   ጥበብን   ሞጉሱ   ይጨምርራልህ $🙏🏽 $🙏🏽 $❤ $❤ $❤ 🇪🇹🇪🇹🇪🇹🇪🇹
42:19,Hanna Tamrat,ከዶ / ር   አብይ   ጋር   አብሮ   የመስራት   ዕድል   ስላገኛቹ   እድለኛ   ናቹህ   በርቱና   ስሩ   ነገ   ሀገር   ትጠይቃቹሃለች   🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹
42:25,ETHIO ONE,ABIY THE GENOCIDER!!!!!!!!!
42:32,Yibeltal Dessie,#Ye Oromo ተወካዮች ምክር ቤት
42:36,Yibeltal Dessie,#Ye Oromo ተወካዮች ምክር ቤት
42:36,Solo Solo,ልሙጥ ራስ ተሳዳቢዎች፣ አብቹ እንደ እቁራሪት በመጮህ ምታቆሙት ይመስላችኋል አይደል፣ ኮሚክ ጨለሎች $🤣 $🤣 $🤣 $🤣 $🤣
42:44,Damtew Tessema,የሀገር ውስጥ ቀውሱ በህዝቡ ላይ እያሳደረጨያለው መከራ እጅግ እየተባባሰ በመሆነ የፌደራሉ መንግስት የፖለቲካ ድርድር ማድረግን እንደተቀዳሚ የሰላም መንገድ ሊወስደው የግድ ነው።
42:47,Ermias,ተጠየቁ
42:51,Feyisa Nigussie,Ammaa Malii fidaa ree Enkuu
42:58,አብይ ይምራ,ሀንዬ   እውነት   ብለሻል $✅ $✅ $✅ $✅ $💯 $💯 $💯 $💯 $💯 $💯
43:02,ድሮና ዘንድሮ,ወንበሩ ባዶ ነው ሁሉንም አስረው ጨርሰዋቸዋል
43:02,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
1707200262567332,N/A,placeholder content
43:06,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:07,Muna Muna,አሁን፣ፈጩ፣ነገ፣ግን፣ሌላ፣ቀን፣ነወ፣ሁላችሁም፣ከተጠያቂነት፣አታመልጡም፣ $☝
43:09,Kefale Gerbi,"Dr. Abiyyii akka addunyaatti badhaasa nagaa addunyaa, kan misoomaa, kan gaggeessummaa fi biroo hedduu badhaafamanii jiru."
43:11,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:13,Mohammed Kedir,አብይ ይምራ ትክክል ክብር ለመሪያችን አቢቹ
43:13,Khalid Mahamud,I stand with ithopia from somaliland  $❤   $✨   $🙌   $👌   $💪   $💯   $❤
43:15,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:19,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:24,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:28,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:30,African report 2050,may god make dr abiy wish for ethiopia come true
43:31,Solo Solo,"@yibeltal, ጩጬ ቆርቆሮ ራስ ነህ!"
43:32,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:35,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
43:37,Solo Solo,"Long live Dr Abiy Ahmed, one of a kind visionary leader of Ethiopia 🇪🇹 $✌"
43:38,Kefale Gerbi,Mootummaan badhaadhinaa teknolojiif xiyyeeffannaa guddaa kennee jira
43:39,አገሬ ዋለልኝ,በጣም እኮ ማፈሪያዎች ናቸው እግዚአብሄርን
43:39,Ermias,የመትወረቱነአዉቁቱመ
43:40,belay mengste,Abiy must be removed!!!
43:45,Feyisa Nigussie,Saree Gotii Namam hin Arbsii kan afaan kee cufadhaa atu erbee wayyii
43:46,Solo Solo,"Long live Dr Abiy Ahmed, one of a kind visionary leader of Ethiopia 🇪🇹 $✌"
43:52,Solo Solo,"Long live Dr Abiy Ahmed, one of a kind visionary leader of Ethiopia 🇪🇹 $✌"
43:53,Ethiopian,አስረህ የአንተ እሳቤ ያላቸውን እየጠየቅክ ነው?
43:56,አብቹ,ተቃዋሚ ነን ባዮች ሁሌ አብይ አብይ ትላላችሁ ... አብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይአብይ $😂
